inst_id,y,syst_id,syst_features,syst_prediction,syst_pred_loss,score,assr_conf,assr_pred_loss
528,5,4,[],"[[0.0002576311235316098, 0.007069683168083429, 3.851866495097056e-05, 0.0025702312123030424, 0.0007789217634126544, 0.9892794489860535, 5.547859018406598e-06]]",0.010778424,1.0,[0.9993197917938232],0
2260,5,1,[],"[[2.847633368219249e-06, 0.01214996725320816, 3.8939813862270967e-07, 1.62789355329096e-08, 0.00012108318333048373, 0.987725555896759, 1.7645636773977458e-07]]",0.012350392,1.0,[0.9997609257698059],0
1683,2,2,[],"[[7.169791445734055e-18, 1.2798827275783964e-10, 0.999998927116394, 3.974560958130979e-11, 4.847847123734539e-10, 5.5794804540432175e-12, 1.079020080396731e-06]]",1.072883e-06,1.0,[0.9966591596603394],0
1106,2,3,[],"[[0.024077624082565308, 0.0008848104625940323, 0.7371772527694702, 0.005710655357688665, 0.00013734717504121363, 0.00011673123663058504, 0.23189552128314972]]",0.30492693,1.0,[0.7121842503547668],0
529,4,4,[],"[[0.017169857397675514, 0.16124767065048218, 0.0054003349505364895, 0.0040482948534190655, 0.7785193920135498, 0.018927372992038727, 0.014687052927911282]]",0.25036138,1.0,[0.8282723426818848],0
2261,5,1,[],"[[1.9102028090856038e-05, 0.09596269577741623, 2.5448709948250325e-06, 1.1503392016720682e-07, 0.003481687279418111, 0.9005301594734192, 3.608108954722411e-06]]",0.10477159,1.0,[0.9970288872718811],0
1684,6,2,[],"[[0.08144792169332504, 0.004806505050510168, 0.35478460788726807, 0.009151453152298927, 2.446427970426157e-05, 1.7930252624864806e-06, 0.5497832894325256]]",0.59823114,1.0,[0.4746592938899994],0
1107,3,3,[],"[[0.003920918330550194, 0.001594840083271265, 0.012989616952836514, 0.9546217918395996, 0.003966591786593199, 0.0009678430506028235, 0.021938487887382507]]",0.046440072,1.0,[0.9943090677261353],0
530,1,4,[],"[[0.026634778827428818, 0.5945771932601929, 0.011828667484223843, 0.008264515548944473, 0.28929761052131653, 0.054227642714977264, 0.015169603750109673]]",0.5199047,1.0,[0.8953986763954163],0
2262,2,1,[],"[[0.11558716744184494, 0.002396396128460765, 0.6680495738983154, 0.0011353635927662253, 6.817351095378399e-05, 5.144308670423925e-05, 0.21271173655986786]]",0.40339285,1.0,[0.8780679106712341],0
1685,1,2,[],"[[0.0012105100322514772, 0.825826108455658, 0.002359987236559391, 9.867690823739395e-05, 0.08241062611341476, 0.08257142454385757, 0.0055227577686309814]]",0.19137102,1.0,[0.909891664981842],0
1108,4,3,[],"[[0.00588763365522027, 0.11065744608640671, 0.010697241872549057, 0.008574748411774635, 0.7908040881156921, 0.040952250361442566, 0.032426536083221436]]",0.23470499,1.0,[0.9700003862380981],0
531,6,4,[],"[[0.1366422176361084, 0.031997982412576675, 0.016260821372270584, 0.010620729066431522, 6.4831942836462986e-06, 0.0008591861114837229, 0.8036125898361206]]",0.21863799,1.0,[0.9548863768577576],0
2263,3,1,[],"[[0.03233780711889267, 0.0011709631653502584, 0.0030754185281693935, 0.9214714765548706, 0.00036358856596052647, 3.5455417673802e-05, 0.041545264422893524]]",0.08178348,1.0,[0.993216335773468],0
1686,1,2,[],"[[0.13743053376674652, 0.32575365900993347, 0.007483046501874924, 0.01444031111896038, 0.3958638310432434, 0.07887757569551468, 0.04015105217695236]]",1.1216139,0.0,[0.9699703454971313],3
1109,3,3,[],"[[0.0009152949205599725, 0.001212706440128386, 0.007685748860239983, 0.9770933389663696, 0.00329173868522048, 0.00030001162667758763, 0.009501215070486069]]",0.023173116,1.0,[0.9977577328681946],0
532,6,4,[],"[[0.02282223477959633, 0.08404815196990967, 0.5270711183547974, 0.03240684047341347, 0.002757558599114418, 0.02064245194196701, 0.3102516829967499]]",1.1703715,0.0,[0.4095015525817871],0
2264,3,1,[],"[[0.027143878862261772, 0.0014708369271829724, 0.00650620786473155, 0.9431423544883728, 0.0007783852051943541, 0.00013387826038524508, 0.02082442119717598]]",0.05853805,1.0,[0.9965934157371521],0
1687,3,2,[],"[[0.00246693124063313, 0.00039603543700650334, 0.005598975345492363, 0.9869569540023804, 0.0002205070195486769, 0.0001821850601118058, 0.0041784425266087055]]",0.013128861,1.0,[0.9991200566291809],0
1110,2,3,[],"[[0.021809564903378487, 0.0008782251970842481, 0.8241453766822815, 0.0010174240451306105, 8.898642408894375e-05, 4.434391303220764e-05, 0.15201614797115326]]",0.19340837,1.0,[0.8139907717704773],0
533,3,4,[],"[[0.001894488581456244, 0.0007600361714139581, 0.00791129283607006, 0.9795011878013611, 3.6329383874544874e-06, 0.0035542179830372334, 0.006375133525580168]]",0.02071181,1.0,[0.9942849278450012],0
2265,3,1,[],"[[0.02259971760213375, 0.0010384215274825692, 0.004227468743920326, 0.9567068815231323, 0.0006451039807870984, 8.304778020828962e-05, 0.014699325896799564]]",0.0442582,1.0,[0.9962452054023743],0
1688,2,2,[],"[[0.0007535981712862849, 0.009106897749006748, 0.6615913510322571, 0.004597408697009087, 4.2787258280441165e-05, 1.6574851542827673e-05, 0.3238913118839264]]",0.4131072,1.0,[0.6443738341331482],0
1111,1,3,[],"[[0.0072219776920974255, 0.94959956407547, 0.0012628380209207535, 0.0017794849118217826, 0.015183575451374054, 0.009908235631883144, 0.015044253319501877]]",0.051714867,1.0,[0.9676098227500916],0
534,4,4,[],"[[0.00391816534101963, 0.11122863739728928, 0.0008681785548105836, 0.00099145935382694, 0.8706519603729248, 0.010844726115465164, 0.0014969662297517061]]",0.13851297,1.0,[0.9584059119224548],0
2266,3,1,[],"[[0.023783879354596138, 0.0012862406438216567, 0.004196918103843927, 0.9565519690513611, 0.0010185253340750933, 0.00012212056026328355, 0.013040375895798206]]",0.044420134,1.0,[0.9964285492897034],0
1689,2,2,[],"[[0.003579147858545184, 0.0022302616853266954, 0.8503783941268921, 0.0007926333346404135, 4.363020252640126e-06, 3.8651472777928575e-07, 0.1430148482322693]]",0.16207384,1.0,[0.6343650221824646],0
1112,5,3,[],"[[1.9041710402234457e-05, 0.022670546546578407, 1.799680649128277e-05, 2.4240849597845227e-05, 0.00010559018119238317, 0.9771375060081482, 2.5180932425428182e-05]]",0.02312792,1.0,[0.9998992681503296],0
535,4,4,[],"[[0.00147946213837713, 0.11426026374101639, 0.000576149788685143, 0.0010152767645195127, 0.8630741834640503, 0.018749728798866272, 0.0008450027671642601]]",0.14725465,1.0,[0.9874300360679626],0
2267,4,1,[],"[[0.0009670611470937729, 0.07224807143211365, 0.0005425761337392032, 0.0005429607699625194, 0.8847824335098267, 0.03983389213681221, 0.0010829952079802752]]",0.122413516,1.0,[0.9810914993286133],0
1690,3,2,[],"[[0.0012627532705664635, 8.682766201673076e-05, 0.0038325474597513676, 0.9935455918312073, 6.157308234833181e-05, 8.037478983169422e-05, 0.001130285207182169]]",0.0064753,1.0,[0.9910552501678467],0
1113,3,3,[],"[[0.0004509175196290016, 0.0004479731142055243, 0.012624965980648994, 0.9800803661346436, 0.0026084217242896557, 0.00018406093295197934, 0.003603277960792184]]",0.020120684,1.0,[0.9939910769462585],0
536,2,4,[],"[[0.012357601895928383, 0.0071207452565431595, 0.36544597148895264, 0.0006007601623423398, 8.173704486580391e-07, 0.0002030018949881196, 0.6142712235450745]]",1.0066369,0.0,[0.8021647334098816],1
2268,2,1,[],"[[0.2095661461353302, 0.04777439311146736, 0.25482478737831116, 0.01705077476799488, 0.004958018660545349, 0.002398391719907522, 0.4634275734424591]]",1.3671792,0.0,[0.4694945812225342],0
1691,3,2,[],"[[0.0007299592834897339, 0.002067819470539689, 0.005140402819961309, 0.9824934005737305, 0.00023643980966880918, 0.0007474005105905235, 0.008584627881646156]]",0.017661681,1.0,[0.9986513257026672],0
1114,5,3,[],"[[3.554784598236438e-06, 0.020599668845534325, 1.0703740372264292e-05, 1.907258410938084e-05, 0.00034593360032886267, 0.9789822101593018, 3.88131920772139e-05]]",0.021241784,1.0,[0.999334990978241],0
537,3,4,[],"[[0.00023951999901328236, 0.0007295712712220848, 0.0015336708165705204, 0.9873542189598083, 4.2846390897466335e-06, 0.007493378594517708, 0.002645379165187478]]",0.012726402,1.0,[0.9960765242576599],0
2269,0,1,[],"[[0.8021796345710754, 0.1455594301223755, 0.01258011907339096, 0.00013628287706524134, 0.0001611851475900039, 0.0002910913899540901, 0.03909225016832352]]",0.22042274,1.0,[0.9788403511047363],0
1692,6,2,[],"[[0.09858542680740356, 0.0028657065704464912, 0.6950082778930664, 0.00798336137086153, 6.721606769133359e-05, 6.285810286499327e-06, 0.1954837590456009]]",1.632278,0.0,[0.6595539450645447],1
1115,5,3,[],"[[2.1247262793622212e-06, 0.02545086294412613, 6.466347258538008e-06, 1.4465163985732943e-05, 0.0003531196271069348, 0.9741382002830505, 3.471545278443955e-05]]",0.026202092,1.0,[0.999461829662323],0
538,0,4,[],"[[0.972307026386261, 0.00981201883405447, 0.006031413562595844, 0.0007851265254430473, 0.00013818581646773964, 0.0006598783074878156, 0.010266494005918503]]",0.028083658,1.0,[0.9302629232406616],0
2270,2,1,[],"[[0.25637778639793396, 0.002260845387354493, 0.5276694297790527, 0.006597824394702911, 9.3735710834153e-05, 7.059649215079844e-05, 0.20692983269691467]]",0.63928527,1.0,[0.6380021572113037],0
1693,2,2,[],"[[0.0010898357722908258, 0.008073747158050537, 0.8892127275466919, 0.00010339984874008223, 1.5303725376725197e-05, 8.168640306394082e-07, 0.10150419920682907]]",0.11741877,1.0,[0.8523585796356201],0
1116,1,3,[],"[[0.03438008949160576, 0.5970735549926758, 0.01757880672812462, 0.004135093651711941, 0.05272166430950165, 0.011401847936213017, 0.282709002494812]]",0.515715,1.0,[0.7535764575004578],0
539,2,4,[],"[[2.0942183255101554e-05, 2.168561150028836e-05, 0.998939573764801, 2.3380891889246413e-06, 2.951192401567937e-09, 6.498726179415826e-06, 0.0010088771814480424]]",0.0010609956,1.0,[0.9461171627044678],0
2271,1,1,[],"[[0.19106921553611755, 0.14584988355636597, 0.45794108510017395, 0.0055328235030174255, 0.00771111436188221, 0.0034353474620729685, 0.18846048414707184]]",1.9251773,0.0,[0.5259050130844116],0
1694,1,2,[],"[[0.03370531648397446, 0.4325008690357208, 0.025394540280103683, 0.0014515274669975042, 0.48284849524497986, 0.005834471434354782, 0.01826469786465168]]",0.838171,0.0,[0.6863089799880981],1
1117,2,3,[],"[[0.047967638820409775, 0.002645881148055196, 0.7883819937705994, 0.0029186829924583435, 0.00017337909957859665, 6.241070514079183e-05, 0.1578499972820282]]",0.23777258,1.0,[0.8126299381256104],0
540,6,4,[],"[[0.026519542559981346, 0.004580394364893436, 0.4631936848163605, 0.0020013381727039814, 1.5842806533328258e-06, 0.000213003353565, 0.5034903883934021]]",0.68619066,1.0,[0.7125342488288879],0
2272,6,1,[],"[[0.2912903130054474, 0.004765762947499752, 0.22387932240962982, 0.012696114368736744, 0.00017520051915198565, 9.949113155016676e-05, 0.467093825340271]]",0.76122516,1.0,[0.42297181487083435],0
1695,1,2,[],"[[0.14752419292926788, 0.546038031578064, 0.016861239448189735, 0.006807429250329733, 0.08237023651599884, 0.011270828545093536, 0.18912798166275024]]",0.6050666,1.0,[0.936473548412323],0
1118,4,3,[],"[[0.0093689588829875, 0.20640592277050018, 0.008938567712903023, 0.003321923315525055, 0.7298734784126282, 0.023148756474256516, 0.018942415714263916]]",0.3148841,1.0,[0.982562780380249],0
541,0,4,[],"[[0.9165293574333191, 0.002726914593949914, 0.039025578647851944, 0.0030267094261944294, 8.39766926219454e-06, 0.0002223639894509688, 0.03846074640750885]]",0.08716121,1.0,[0.8593738675117493],0
2273,6,1,[],"[[0.13226193189620972, 0.006298599764704704, 0.4467109143733978, 0.005637092050164938, 0.0003786230518016964, 0.00021197144815232605, 0.4085008203983307]]",0.89526135,0.0,[0.41294270753860474],0
1696,4,2,[],"[[0.050629764795303345, 0.22298409044742584, 0.003584550227969885, 0.0005749337724409997, 0.7077592611312866, 0.007009506691247225, 0.007457810454070568]]",0.34565124,1.0,[0.9674174189567566],0
1119,3,3,[],"[[0.0021169360261410475, 0.0010621213587000966, 0.06601950526237488, 0.9133284091949463, 0.011720648035407066, 0.0009547917288728058, 0.00479771988466382]]",0.09065978,1.0,[0.9854702949523926],0
542,3,4,[],"[[0.00010184810525970533, 0.0002807239652611315, 0.0017814995953813195, 0.9944650530815125, 7.783767159708077e-07, 0.002198203932493925, 0.0011717007728293538]]",0.005550331,1.0,[0.9964969754219055],0
2274,5,1,[],"[[1.3622438927995972e-05, 0.16080430150032043, 9.849708249021205e-07, 3.203927434469733e-08, 0.009264769963920116, 0.8299122452735901, 4.065790108143119e-06]]",0.18643528,1.0,[0.9927725195884705],0
1697,2,2,[],"[[0.0003339880204293877, 0.016259504482150078, 0.8978722095489502, 0.0003926386416424066, 0.00010719774581957608, 1.1127083780593239e-05, 0.08502329885959625]]",0.10772754,1.0,[0.8264889121055603],0
1120,0,3,[],"[[0.8431328535079956, 0.010508343577384949, 0.060786258429288864, 0.0033418131060898304, 0.00021187018137425184, 0.00016751265502534807, 0.08185120671987534]]",0.17063072,1.0,[0.7653092741966248],0
543,6,4,[],"[[0.17013773322105408, 0.13683706521987915, 0.0464063435792923, 0.004211270250380039, 0.0010061204666271806, 0.006416033487766981, 0.6349853873252869]]",0.45415327,1.0,[0.7735636234283447],0
2275,1,1,[],"[[0.02806229144334793, 0.28143230080604553, 0.06109287217259407, 0.023196348920464516, 0.3267539143562317, 0.03329870477318764, 0.24616360664367676]]",1.2678633,0.0,[0.5533273220062256],0
1698,5,2,[],"[[4.326387625042116e-06, 0.009849527850747108, 6.769457883137875e-08, 0.0001207486930070445, 0.00014634104445576668, 0.9897352457046509, 0.00014373271551448852]]",0.010317796,1.0,[0.9996887445449829],0
1121,0,3,[],"[[0.8350877165794373, 0.014331158250570297, 0.09074129909276962, 0.0031851755920797586, 0.0002314430894330144, 8.274510037153959e-05, 0.05634041875600815]]",0.18021852,1.0,[0.7905516028404236],0
544,0,4,[],"[[0.9529985785484314, 0.0012537529692053795, 0.01872396655380726, 0.003912444692105055, 7.377532710961532e-06, 0.00013935020251665264, 0.022964395582675934]]",0.048141863,1.0,[0.8991156816482544],0
2276,6,1,[],"[[0.09566758573055267, 0.0012335435021668673, 0.8039381504058838, 0.0019580216612666845, 6.807828322052956e-05, 5.303955185809173e-05, 0.09708166867494583]]",2.3322027,0.0,[0.6944267153739929],1
1699,6,2,[],"[[0.000474362081149593, 0.4294939637184143, 0.29091593623161316, 0.0018567846855148673, 0.002799443667754531, 0.000668406777549535, 0.27379104495048523]]",1.29539,0.0,[0.59686279296875],0
1122,5,3,[],"[[1.524244544270914e-05, 0.025467870756983757, 3.263405596953817e-05, 4.7322650061687455e-05, 0.0006167953833937645, 0.9737445712089539, 7.559080404462293e-05]]",0.026606247,1.0,[0.9997418522834778],0
545,1,4,[],"[[0.0008623594185337424, 0.19128301739692688, 0.0005447517614811659, 0.0005923002609051764, 0.7958294153213501, 0.010024875402450562, 0.0008633156539872289]]",1.6540012,0.0,[0.7131347060203552],1
2277,3,1,[],"[[0.02118494175374508, 0.000588035793043673, 0.0037936659064143896, 0.9672178626060486, 0.0004253980878274888, 0.00010816870781127363, 0.006681967061012983]]",0.03333151,1.0,[0.9919814467430115],0
1700,6,2,[],"[[0.05213775485754013, 0.03827572241425514, 0.088069848716259, 0.0008397398050874472, 9.110340033657849e-05, 6.2585281739302445e-06, 0.8205795884132385]]",0.19774435,1.0,[0.6296734809875488],0
1123,4,3,[],"[[0.004951588809490204, 0.09996143728494644, 0.0074161081574857235, 0.006976237054914236, 0.8305339217185974, 0.02094102092087269, 0.029219603165984154]]",0.18568647,1.0,[0.9699862599372864],0
546,6,4,[],"[[0.010479262098670006, 0.48217251896858215, 0.07836955785751343, 0.004440829157829285, 0.0075989169999957085, 0.033438872545957565, 0.3835001587867737]]",0.95841527,0.0,[0.8037904500961304],1
2278,2,1,[],"[[0.034553829580545425, 0.004541665315628052, 0.49118542671203613, 0.0007338472059927881, 0.0002320464263902977, 0.00013245675654616207, 0.46862077713012695]]",0.71093357,1.0,[0.7803264260292053],0
1701,2,2,[],"[[0.004500866401940584, 0.0060198986902832985, 0.8249704241752625, 0.0003837619151454419, 1.4794598428125028e-05, 1.467355218665034e-06, 0.16410881280899048]]",0.19240773,1.0,[0.7104185223579407],0
1124,6,3,[],"[[0.023963039740920067, 0.020612725988030434, 0.07039542496204376, 0.0006395393866114318, 0.0006238147616386414, 0.0012973659904673696, 0.882468044757843]]",0.1250327,1.0,[0.5364192128181458],0
547,2,4,[],"[[0.17623727023601532, 0.0007434676517732441, 0.8165048956871033, 0.00010498497431399301, 0.001014605863019824, 0.0004436239833012223, 0.004951077047735453]]",0.20272237,1.0,[0.9394395351409912],0
2279,2,1,[],"[[0.2581671178340912, 0.003936214838176966, 0.32975316047668457, 0.005470589734613895, 0.00013112722081132233, 9.280416270485148e-05, 0.40244901180267334]]",1.1094108,0.0,[0.5855498909950256],0
1702,2,2,[],"[[0.0017442903481423855, 0.013079564087092876, 0.8268463015556335, 0.0004002300265710801, 3.323223427287303e-05, 2.548476459196536e-06, 0.15789379179477692]]",0.19013645,1.0,[0.5926581621170044],0
1125,1,3,[],"[[0.011333153583109379, 0.854805052280426, 0.004099952057003975, 0.0005883109988644719, 0.02300560288131237, 0.09580479562282562, 0.010363070294260979]]",0.15688184,1.0,[0.9552666544914246],0
548,3,4,[],"[[0.03578944131731987, 0.0023761335760354996, 0.008435669355094433, 0.928817093372345, 0.0010658011306077242, 0.004294218495488167, 0.019221585243940353]]",0.07384343,1.0,[0.9515189528465271],0
2280,6,1,[],"[[0.0658358708024025, 0.014563387259840965, 0.004739928990602493, 0.005697621963918209, 0.0006000798312015831, 8.361198706552386e-05, 0.9084795117378235]]",0.09598297,1.0,[0.6095760464668274],0
1703,1,2,[],"[[0.0024516202975064516, 0.6160534620285034, 0.0013728610938414931, 0.0004848431854043156, 0.09972845762968063, 0.27287963032722473, 0.0070291426964104176]]",0.48442158,1.0,[0.9706032276153564],0
1126,4,3,[],"[[0.0025061487685889006, 0.06780374050140381, 0.007501805201172829, 0.0033176771830767393, 0.8361808657646179, 0.06853263080120087, 0.014157101511955261]]",0.17891037,1.0,[0.9896371960639954],0
549,5,4,[],"[[0.0003877554554492235, 0.010598770342767239, 3.963469134760089e-05, 0.0022225098218768835, 0.0005348371923901141, 0.9862116575241089, 4.819995865545934e-06]]",0.01388427,1.0,[0.9995946288108826],0
2281,6,1,[],"[[0.06482592970132828, 0.058149050921201706, 0.011392701417207718, 0.0016868202947080135, 0.0028095755260437727, 0.001250858069397509, 0.8598850965499878]]",0.15095653,1.0,[0.599365770816803],0
1704,1,2,[],"[[0.0006862104637548327, 0.9681305289268494, 0.001984627451747656, 8.697627436049515e-07, 0.005614971276372671, 3.690313678816892e-05, 0.02354581654071808]]",0.03238836,1.0,[0.8433053493499756],0
1127,5,3,[],"[[4.265989628038369e-05, 0.04991509020328522, 0.00018024181190412492, 0.00013280923303682357, 0.01757596805691719, 0.931728184223175, 0.0004250250058248639]]",0.07071414,1.0,[0.9992836117744446],0
550,2,4,[],"[[0.006433532573282719, 0.05176975205540657, 0.4011397361755371, 0.002357472199946642, 0.00012186318053863943, 0.003741067135706544, 0.5344365239143372]]",0.9134454,0.0,[0.40444543957710266],0
2282,4,1,[],"[[0.001065586693584919, 0.11698950082063675, 0.00029908312717452645, 0.0001594805798958987, 0.7925300598144531, 0.085926853120327, 0.003029389539733529]]",0.23252486,1.0,[0.9849268198013306],0
1705,3,2,[],"[[0.0013232651399448514, 0.00033117740531452, 0.005618866998702288, 0.9891088008880615, 0.0001915174798341468, 0.00011713706044247374, 0.0033092722296714783]]",0.0109509425,1.0,[0.990199089050293],0
1128,4,3,[],"[[0.09942061454057693, 0.170528843998909, 0.24299263954162598, 0.04453910142183304, 0.4265681505203247, 0.002466134959831834, 0.013484404422342777]]",0.85198313,1.0,[0.627399742603302],0
551,6,4,[],"[[0.11070802807807922, 0.03388584032654762, 0.03127555549144745, 0.031967535614967346, 0.00025746881146915257, 0.00328232953324914, 0.7886232137680054]]",0.23746662,1.0,[0.8518675565719604],0
2283,6,1,[],"[[0.050732746720314026, 0.245957612991333, 0.026547003537416458, 0.0008153381641022861, 0.011788570322096348, 0.006903006695210934, 0.6572557091712952]]",0.41968212,1.0,[0.4886009395122528],0
1706,2,2,[],"[[6.94452282345992e-08, 0.0005506683955900371, 0.990871012210846, 2.0915660570608452e-05, 6.230123835848644e-05, 9.537380719848443e-06, 0.00848555937409401]]",0.0091709085,1.0,[0.9090652465820312],0
1129,2,3,[],"[[0.0011036301730200648, 0.021496612578630447, 0.9093902707099915, 0.006686495617032051, 0.00705423578619957, 0.00015422199794556946, 0.05411459878087044]]",0.09498091,1.0,[0.8587580323219299],0
552,1,4,[],"[[0.032139699906110764, 0.48940029740333557, 0.025326380506157875, 0.0060509368777275085, 0.35726138949394226, 0.03108852542936802, 0.058732807636260986]]",0.7145745,1.0,[0.737535834312439],0
2284,4,1,[],"[[0.0012856333050876856, 0.0798993930220604, 0.0009043024037964642, 0.0010387548245489597, 0.8663873076438904, 0.049230363219976425, 0.0012542118784040213]]",0.14342323,1.0,[0.9835295081138611],0
1707,4,2,[],"[[0.04777461662888527, 0.1688103824853897, 0.009251479059457779, 0.003205875400453806, 0.7485170364379883, 0.011314439587295055, 0.011126083321869373]]",0.28966132,1.0,[0.9775192737579346],0
1130,1,3,[],"[[0.052719343453645706, 0.8163520097732544, 0.005125487223267555, 0.0016931738937273622, 0.0028951189015060663, 0.007929891347885132, 0.11328509449958801]]",0.20290962,1.0,[0.9712440967559814],0
553,4,4,[],"[[0.0007042711949907243, 0.06792207062244415, 0.00017088926688302308, 0.00024877427495084703, 0.9253066778182983, 0.005372738465666771, 0.00027469187625683844]]",0.07763009,1.0,[0.9815399050712585],0
2285,1,1,[],"[[0.006614541169255972, 0.68984454870224, 0.0008424279512837529, 0.0002484483702573925, 0.06533978134393692, 0.23041915893554688, 0.006691094487905502]]",0.37128904,1.0,[0.9618192911148071],0
1708,3,2,[],"[[0.0014026326825842261, 0.00013741750444751233, 0.00353987910784781, 0.9932667016983032, 5.7968780311057344e-05, 6.908619252499193e-05, 0.001526337000541389]]",0.0067560817,1.0,[0.9957721829414368],0
1131,5,3,[],"[[1.222405717271613e-05, 0.017338989302515984, 1.3438425412459765e-05, 3.2327836379408836e-05, 5.733555735787377e-05, 0.9825178980827332, 2.773661253741011e-05]]",0.017636733,1.0,[0.9999169111251831],0
554,6,4,[],"[[0.09793637692928314, 0.009563064202666283, 0.3936428129673004, 0.008517823182046413, 2.7053620215156116e-05, 0.0007301886798813939, 0.4895826578140259]]",0.714202,1.0,[0.4807780086994171],0
2286,0,1,[],"[[0.3803768455982208, 0.009991367347538471, 0.02492506243288517, 0.003784666769206524, 0.00013888344983570278, 8.997707482194528e-05, 0.5806931257247925]]",0.9665928,0.0,[0.8794447779655457],2
1709,2,2,[],"[[5.409244477050379e-05, 0.02656969428062439, 0.9407217502593994, 0.0004646005982067436, 0.0012561354087665677, 0.0002666584332473576, 0.030667049810290337]]",0.06110785,1.0,[0.6421030163764954],0
1132,6,3,[],"[[0.17377151548862457, 0.010452032089233398, 0.09714022278785706, 0.0006820603739470243, 0.00011950462067034096, 0.00019353593233972788, 0.7176411151885986]]",0.3317857,1.0,[0.8119959831237793],0
555,3,4,[],"[[1.7914424461196177e-05, 4.664131483878009e-05, 0.0005257778102532029, 0.9982663989067078, 6.255804407828691e-08, 0.0008072762284427881, 0.00033587211510166526]]",0.0017351347,1.0,[0.9936429262161255],0
2287,4,1,[],"[[0.0016629304736852646, 0.044895634055137634, 0.0008692213450558484, 0.0017183726886287332, 0.9296118021011353, 0.018423283472657204, 0.0028187022544443607]]",0.07298817,1.0,[0.9595645070075989],0
1710,2,2,[],"[[0.12680767476558685, 0.010154484771192074, 0.37163129448890686, 0.008165118284523487, 0.00017849092546384782, 9.774822501640301e-06, 0.48305314779281616]]",0.9898531,0.0,[0.606504499912262],0
1133,2,3,[],"[[0.028433313593268394, 0.0012104110792279243, 0.47203487157821655, 0.00789384264498949, 0.0002497470995876938, 0.0005270647816359997, 0.4896507263183594]]",0.7507024,0.0,[0.47024551033973694],0
556,1,4,[],"[[0.13779421150684357, 0.7767317295074463, 0.011625873856246471, 0.003464961424469948, 0.004022573586553335, 0.016096346080303192, 0.050264254212379456]]",0.25266024,1.0,[0.9690919518470764],0
2288,1,1,[],"[[0.05056843161582947, 0.896085798740387, 0.002160976640880108, 4.842925045522861e-05, 0.0019212528131902218, 0.01238301768898964, 0.03683208301663399]]",0.10971908,1.0,[0.9424877762794495],0
1711,1,2,[],"[[0.025318143889307976, 0.02694912813603878, 0.36786821484565735, 0.002014643047004938, 0.00010574058978818357, 4.144458216615021e-06, 0.577739953994751]]",3.6138043,0.0,[0.5781866312026978],0
1134,4,3,[],"[[0.0016389274969696999, 0.06893414258956909, 0.010804803110659122, 0.001669047400355339, 0.8890048265457153, 0.012951100245118141, 0.014997057616710663]]",0.11765259,1.0,[0.9324044585227966],0
557,2,4,[],"[[0.028214382007718086, 0.002391543472185731, 0.764526903629303, 0.0032446682453155518, 1.7745071545505198e-06, 0.0001826519874157384, 0.20143809914588928]]",0.26849803,1.0,[0.6041715741157532],0
2289,2,1,[],"[[0.06709979474544525, 0.0009385485900565982, 0.8106698393821716, 0.0009016513358801603, 4.103853279957548e-05, 3.316249785711989e-05, 0.12031596153974533]]",0.20989442,1.0,[0.8427212238311768],0
1712,3,2,[],"[[0.005185149144381285, 0.00011623695172602311, 0.005433694459497929, 0.9865128993988037, 4.727484702016227e-05, 3.9519731217296794e-05, 0.0026651956140995026]]",0.013578906,1.0,[0.9905549883842468],0
1135,4,3,[],"[[0.0014162723673507571, 0.07802683860063553, 0.010779524222016335, 0.0007236426463350654, 0.8986399173736572, 0.0034844132605940104, 0.00692932540550828]]",0.10687283,1.0,[0.9343672394752502],0
558,4,4,[],"[[0.00230999942868948, 0.059378888458013535, 0.0006698556826449931, 0.000967511732596904, 0.924947202205658, 0.010483328253030777, 0.0012432211078703403]]",0.07801861,1.0,[0.9854114651679993],0
2290,5,1,[],"[[2.238326851511374e-05, 0.030822843313217163, 3.646208824648056e-06, 3.708726694640063e-07, 0.0009624390513636172, 0.9681868553161621, 1.5546819440714899e-06]]",0.032330193,1.0,[0.9994656443595886],0
1713,3,2,[],"[[0.0006998326280154288, 0.00022205209825187922, 0.004882126115262508, 0.9916239380836487, 0.00010614765051286668, 5.6087850680341944e-05, 0.002409872366115451]]",0.008411338,1.0,[0.9971678853034973],0
1136,5,3,[],"[[3.11724106722977e-05, 0.023316916078329086, 2.8149710487923585e-05, 5.9744470490841195e-05, 0.0001185543806059286, 0.9763967394828796, 4.8720179620431736e-05]]",0.023886293,1.0,[0.9998875856399536],0
559,5,4,[],"[[0.0003140924673061818, 0.005058180540800095, 5.055826477473602e-05, 0.003391257720068097, 0.000607672322075814, 0.9905704259872437, 7.747884410491679e-06]]",0.009474316,1.0,[0.9997544884681702],0
2291,0,1,[],"[[0.3314667046070099, 0.013262460939586163, 0.15901058912277222, 0.013864561915397644, 0.0006043902249075472, 0.0003225026885047555, 0.48146870732307434]]",1.104228,0.0,[0.561723530292511],0
1714,4,2,[],"[[0.0018951019737869501, 0.2005309909582138, 0.09079036861658096, 0.00044257909758016467, 0.6938119530677795, 0.0022837610449641943, 0.010245307348668575]]",0.36555436,1.0,[0.9042161703109741],0
1137,2,3,[],"[[0.017007863149046898, 0.0013632267946377397, 0.698381245136261, 0.008966532535851002, 0.0003963169874623418, 0.0003922511241398752, 0.2734925448894501]]",0.3589901,1.0,[0.5297576785087585],0
